,ImageFileName,Red_Channel_Distribution,Green_Channel_Distribution,Blue_Channel_Distribution,Uninfected_Edge_Density,Uninfected_MeanBlobSize,Uninfected_MaxBlobSize,target,CNN_predictions
426,C109P70ThinF_IMG_20150930_102944_cell_70.png,115.4144,90.7248,85.6192,0.1456,1.0,2.0,0,0.054937664
427,C109P70ThinF_IMG_20150930_103113_cell_104.png,156.7264,126.3216,120.3712,0.136,1.0,1.0,0,0.029725024
428,C109P70ThinF_IMG_20150930_103113_cell_112.png,163.9584,133.032,125.408,0.1264,1.0,2.0,0,0.0075301914
429,C109P70ThinF_IMG_20150930_103113_cell_137.png,153.192,119.184,111.2832,0.1392,1.0,2.0,0,0.00848442
430,C109P70ThinF_IMG_20150930_103113_cell_15.png,147.3728,114.736,108.6304,0.1328,0.0,0.0,0,0.0033826514
431,C109P70ThinF_IMG_20150930_103113_cell_27.png,159.2176,125.856,116.7856,0.1248,1.0,1.0,0,0.0074001905
432,C109P70ThinF_IMG_20150930_103113_cell_28.png,137.008,111.6576,103.4048,0.1488,1.5,2.0,0,0.039932534
433,C109P70ThinF_IMG_20150930_103113_cell_3.png,155.5648,126.8096,121.856,0.136,0.0,0.0,0,0.0075936136
434,C109P70ThinF_IMG_20150930_103113_cell_56.png,154.3632,120.2672,112.0608,0.1264,0.0,0.0,0,0.06466466
435,C109P70ThinF_IMG_20150930_103214_cell_124.png,158.8576,128.472,119.9472,0.1296,1.3333333333333333,2.0,0,0.16986893
436,C109P70ThinF_IMG_20150930_103214_cell_161.png,151.5376,121.584,111.8416,0.1408,1.0,1.0,0,0.037723977
437,C109P70ThinF_IMG_20150930_103214_cell_38.png,148.5968,116.8624,110.1536,0.1376,0.0,0.0,0,0.35430896
438,C109P70ThinF_IMG_20150930_103214_cell_54.png,134.6272,106.632,99.2512,0.1376,1.3333333333333333,2.0,0,0.12610555
439,C109P70ThinF_IMG_20150930_103214_cell_75.png,158.672,125.7872,116.8656,0.1296,1.5,2.0,0,0.015770558
440,C109P70ThinF_IMG_20150930_103214_cell_83.png,173.9824,143.1376,136.8928,0.1024,1.3333333333333333,2.0,0,0.004047591
441,C109P70ThinF_IMG_20150930_103214_cell_85.png,151.2112,116.4736,112.8112,0.1456,0.0,0.0,0,0.00233843
442,C109P70ThinF_IMG_20150930_103645_cell_10.png,152.6688,120.0336,111.1488,0.1392,1.0,1.0,0,0.049746517
443,C109P70ThinF_IMG_20150930_103645_cell_146.png,155.5664,119.9728,114.2592,0.1456,0.0,0.0,0,0.0051809778
444,C109P70ThinF_IMG_20150930_103645_cell_155.png,162.5264,129.52,122.5008,0.1264,1.0,2.0,0,0.005526735
445,C109P70ThinF_IMG_20150930_103645_cell_167.png,163.2848,130.8032,122.288,0.1232,1.3333333333333333,2.0,0,0.0083705
446,C109P70ThinF_IMG_20150930_103645_cell_25.png,157.6128,124.6352,116.8736,0.1248,0.0,0.0,0,0.008298717
447,C109P70ThinF_IMG_20150930_103811_cell_104.png,127.9872,102.3632,97.7424,0.1472,1.0,2.0,0,1.7470857e-05
448,C109P70ThinF_IMG_20150930_103811_cell_114.png,156.048,122.2016,115.6848,0.1264,1.0,1.0,0,0.012705602
449,C109P70ThinF_IMG_20150930_103811_cell_130.png,152.3472,115.5664,109.992,0.144,0.0,0.0,0,0.01888782
450,C109P70ThinF_IMG_20150930_103811_cell_63.png,160.4496,124.4368,118.8576,0.136,1.0,2.0,0,0.032383926
451,C109P70ThinF_IMG_20150930_103811_cell_65.png,160.9696,129.4256,122.0976,0.12,1.5,2.0,0,0.008587398
452,C109P70ThinF_IMG_20150930_103811_cell_66.png,151.6416,115.6544,110.1216,0.128,1.6666666666666667,2.0,0,0.026142947
453,C109P70ThinF_IMG_20150930_103811_cell_71.png,158.5232,127.0912,120.5888,0.128,1.0,1.0,0,0.022526056
454,C110P71ThinF_IMG_20150930_105319_cell_103.png,148.3376,109.7136,105.6656,0.1408,1.0,1.0,0,0.024149317
455,C110P71ThinF_IMG_20150930_105319_cell_135.png,148.4048,109.8496,110.8096,0.1568,1.0,1.0,0,0.025145426
456,C110P71ThinF_IMG_20150930_105319_cell_137.png,151.4544,114.8848,110.4416,0.1408,1.3333333333333333,2.0,0,0.060096134
457,C110P71ThinF_IMG_20150930_105319_cell_144.png,151.032,115.7376,112.6848,0.136,0.0,0.0,0,0.0038272114
458,C110P71ThinF_IMG_20150930_105319_cell_145.png,145.3024,105.3616,103.6672,0.144,1.0,1.0,0,0.437822
459,C110P71ThinF_IMG_20150930_105319_cell_37.png,155.048,113.9504,111.0784,0.136,1.0,1.0,0,0.036690254
460,C110P71ThinF_IMG_20150930_105319_cell_94.png,155.0864,119.84,115.496,0.136,0.0,0.0,0,0.03939091
461,C110P71ThinF_IMG_20150930_105319_cell_97.png,158.832,120.5712,115.7904,0.1328,1.6,2.0,0,0.036081947
462,C110P71ThinF_IMG_20150930_105559_cell_109.png,149.128,112.6048,109.2352,0.1376,1.0,1.0,0,0.024264602
463,C110P71ThinF_IMG_20150930_105559_cell_115.png,140.064,103.176,99.0512,0.136,0.0,0.0,0,0.014851547
464,C110P71ThinF_IMG_20150930_105559_cell_147.png,156.5312,121.648,115.7456,0.1296,1.5,2.0,0,0.0052601215
465,C110P71ThinF_IMG_20150930_105559_cell_185.png,160.2256,117.2864,113.7376,0.1248,1.5,2.0,0,0.040679544
466,C110P71ThinF_IMG_20150930_105559_cell_186.png,151.8688,112.6912,108.144,0.1264,0.0,0.0,0,0.0057512964
467,C110P71ThinF_IMG_20150930_105559_cell_34.png,148.2944,111.3088,108.5008,0.1456,0.0,0.0,0,0.9462409
468,C110P71ThinF_IMG_20150930_105729_cell_117.png,149.312,107.0544,104.992,0.1344,1.0,1.0,0,0.009843673
469,C110P71ThinF_IMG_20150930_105729_cell_121.png,145.8288,105.88,102.3888,0.136,1.6666666666666667,2.0,0,0.023662157
470,C110P71ThinF_IMG_20150930_105729_cell_129.png,158.0848,113.296,112.5696,0.1312,1.0,1.0,0,0.67983216
471,C110P71ThinF_IMG_20150930_105729_cell_132.png,146.9184,108.0,104.624,0.1392,1.0,1.0,0,0.026575215
472,C110P71ThinF_IMG_20150930_105729_cell_201.png,148.5024,105.0752,102.5904,0.1344,1.0,1.0,0,0.006357004
473,C110P71ThinF_IMG_20150930_105729_cell_206.png,155.5792,112.7696,109.9664,0.128,1.0,2.0,0,0.01099618
474,C110P71ThinF_IMG_20150930_105729_cell_33.png,143.0352,102.0048,100.1424,0.136,1.3333333333333333,2.0,0,0.008756655
475,C110P71ThinF_IMG_20150930_105925_cell_111.png,139.5888,107.1968,101.3216,0.1376,0.0,0.0,0,0.009862988
476,C110P71ThinF_IMG_20150930_105925_cell_124.png,150.3808,111.648,107.2816,0.1312,0.0,0.0,0,0.051593505
477,C110P71ThinF_IMG_20150930_105925_cell_153.png,151.504,117.2096,109.1632,0.1264,0.0,0.0,0,0.0013332475
478,C110P71ThinF_IMG_20150930_105925_cell_163.png,150.8064,107.9984,106.128,0.1344,1.0,2.0,0,0.0036511992
479,C110P71ThinF_IMG_20150930_105925_cell_209.png,145.6192,102.8416,99.7952,0.1344,1.3333333333333333,2.0,0,0.005577661
480,C110P71ThinF_IMG_20150930_105925_cell_28.png,150.2784,108.0448,104.6256,0.1232,1.0,1.0,0,0.044235937
481,C110P71ThinF_IMG_20150930_105925_cell_40.png,150.7376,112.6224,107.7024,0.1328,0.0,0.0,0,0.017762627
482,C110P71ThinF_IMG_20150930_105925_cell_57.png,156.5616,121.0816,116.8752,0.1248,1.3333333333333333,2.0,0,0.019096227
483,C110P71ThinF_IMG_20150930_105925_cell_72.png,155.7392,115.2416,110.584,0.1328,1.0,1.0,0,0.010433815
484,C110P71ThinF_IMG_20150930_105925_cell_86.png,155.1744,113.6288,109.176,0.1376,1.0,1.0,0,0.005826582
485,C110P71ThinF_IMG_20150930_110052_cell_130.png,152.8576,108.016,103.7456,0.1488,1.0,1.0,0,0.008138731
486,C110P71ThinF_IMG_20150930_110052_cell_149.png,149.3488,116.4528,107.0096,0.1344,0.0,0.0,0,0.095958985
487,C110P71ThinF_IMG_20150930_110052_cell_196.png,151.8128,111.896,105.7808,0.1424,1.0,1.0,0,0.1316464
488,C110P71ThinF_IMG_20150930_110052_cell_198.png,148.528,108.84,103.4464,0.1408,1.0,1.0,0,0.010156031
489,C110P71ThinF_IMG_20150930_110052_cell_28.png,156.752,115.1168,110.384,0.144,1.0,1.0,0,0.008616925
490,C110P71ThinF_IMG_20150930_110052_cell_54.png,154.5296,118.584,111.536,0.1376,1.0,1.0,0,0.025978034
491,C110P71ThinF_IMG_20150930_110052_cell_83.png,151.5504,116.4912,108.9008,0.1344,1.0,2.0,0,0.03684881
492,C110P71ThinF_IMG_20150930_110404_cell_100.png,157.7872,123.0672,117.9264,0.1344,1.3333333333333333,2.0,0,0.039909434
493,C110P71ThinF_IMG_20150930_110404_cell_117.png,153.9744,120.0144,114.1136,0.1456,1.0,1.0,0,0.04480978
494,C110P71ThinF_IMG_20150930_110404_cell_126.png,153.3408,112.688,110.3632,0.152,0.0,0.0,0,0.24853022
495,C110P71ThinF_IMG_20150930_110404_cell_13.png,160.6784,126.3056,119.76,0.136,1.0,1.0,0,0.023098726
496,C110P71ThinF_IMG_20150930_110404_cell_18.png,153.4528,118.0544,113.2432,0.1392,1.0,2.0,0,0.073203936
497,C110P71ThinF_IMG_20150930_110404_cell_30.png,163.8768,129.0912,124.0704,0.1296,0.0,0.0,0,0.012958042
498,C110P71ThinF_IMG_20150930_110404_cell_32.png,159.512,123.3152,119.0704,0.1248,1.0,2.0,0,0.03395469
499,C110P71ThinF_IMG_20150930_110404_cell_76.png,157.1904,122.3696,117.4784,0.1456,0.0,0.0,0,0.003951406
500,C111P72ThinF_IMG_20150930_112430_cell_114.png,158.2864,110.92,106.1328,0.1392,1.0,1.0,0,0.065058306
501,C111P72ThinF_IMG_20150930_112430_cell_161.png,156.3616,108.2128,107.784,0.1328,0.0,0.0,0,0.08162204
502,C111P72ThinF_IMG_20150930_112430_cell_173.png,165.5168,119.9824,116.3952,0.1664,1.3333333333333333,2.0,0,0.72154826
503,C111P72ThinF_IMG_20150930_112430_cell_175.png,152.6032,113.4032,110.9776,0.1344,1.0,2.0,0,0.07128287
504,C111P72ThinF_IMG_20150930_112430_cell_186.png,161.0352,114.608,112.64,0.1568,1.0,1.0,0,0.2789408
505,C111P72ThinF_IMG_20150930_112430_cell_45.png,162.032,116.9424,116.824,0.128,1.3333333333333333,2.0,0,0.0055289003
506,C111P72ThinF_IMG_20150930_112609_cell_122.png,165.8576,123.528,119.9008,0.1232,1.5,2.0,0,0.020738581
507,C111P72ThinF_IMG_20150930_112609_cell_155.png,154.8144,103.8,104.5744,0.1328,0.0,0.0,0,0.09376247
508,C111P72ThinF_IMG_20150930_112609_cell_161.png,159.0816,115.4928,112.5728,0.1296,1.5,2.0,0,0.011562404
509,C111P72ThinF_IMG_20150930_112609_cell_55.png,159.8112,119.032,110.5488,0.1328,1.5,2.0,0,0.014534971
510,C111P72ThinF_IMG_20150930_112609_cell_56.png,152.5168,104.1056,101.5264,0.1456,0.0,0.0,0,0.09520944
511,C111P72ThinF_IMG_20150930_112609_cell_69.png,159.4256,115.296,110.3392,0.1264,0.0,0.0,0,0.05734624
512,C111P72ThinF_IMG_20150930_112609_cell_88.png,156.5504,108.3568,105.2096,0.1392,1.0,1.0,0,0.020867607
513,C111P72ThinF_IMG_20150930_112827_cell_1.png,157.7552,117.5696,116.528,0.1264,0.0,0.0,0,0.004708096
514,C111P72ThinF_IMG_20150930_112827_cell_128.png,153.816,112.9328,106.832,0.1328,0.0,0.0,0,0.089865714
515,C111P72ThinF_IMG_20150930_112827_cell_144.png,158.9504,113.9504,112.1216,0.1344,0.0,0.0,0,0.6473557
516,C111P72ThinF_IMG_20150930_112827_cell_15.png,152.3824,115.9088,107.8128,0.144,1.0,2.0,0,0.13276763
517,C111P72ThinF_IMG_20150930_112827_cell_164.png,158.4208,108.5488,108.344,0.1392,1.0,1.0,0,0.23586516
518,C111P72ThinF_IMG_20150930_112827_cell_37.png,166.96,116.672,115.8656,0.128,1.0,1.0,0,0.08776251
519,C111P72ThinF_IMG_20150930_112827_cell_41.png,166.688,118.4112,117.664,0.1248,0.0,0.0,0,0.049658384
520,C111P72ThinF_IMG_20150930_113003_cell_106.png,155.0928,111.6016,105.6656,0.1392,1.75,2.0,0,0.06809818
521,C111P72ThinF_IMG_20150930_113003_cell_125.png,147.5392,102.7808,101.6048,0.1392,0.0,0.0,0,0.08247297
522,C111P72ThinF_IMG_20150930_113003_cell_136.png,151.1312,107.7072,101.888,0.136,0.0,0.0,0,0.14600678
523,C111P72ThinF_IMG_20150930_113003_cell_144.png,152.936,110.9328,105.9872,0.1456,0.0,0.0,0,0.10916661
524,C111P72ThinF_IMG_20150930_113003_cell_16.png,156.8384,114.7856,107.9536,0.1328,1.0,1.0,0,0.101384774
525,C111P72ThinF_IMG_20150930_113003_cell_50.png,150.6944,110.4048,107.3104,0.136,1.0,1.0,0,0.14989333
526,C111P72ThinF_IMG_20150930_113003_cell_75.png,169.9792,121.9056,114.672,0.1328,1.8,2.0,0,0.094302066
527,C111P72ThinF_IMG_20150930_113049_cell_102.png,144.4704,111.9536,110.192,0.128,1.0,2.0,0,0.26288345
528,C111P72ThinF_IMG_20150930_113049_cell_109.png,138.6928,105.9872,105.4064,0.1456,0.0,0.0,0,0.0038321377
529,C111P72ThinF_IMG_20150930_113049_cell_144.png,150.432,117.9472,115.1728,0.1296,1.0,2.0,0,0.22418818
530,C111P72ThinF_IMG_20150930_113049_cell_2.png,151.2752,119.3712,120.84,0.1424,1.3333333333333333,2.0,0,0.030633627
531,C111P72ThinF_IMG_20150930_113049_cell_20.png,144.24,108.5696,110.712,0.136,0.0,0.0,0,0.009528928
532,C111P72ThinF_IMG_20150930_113210_cell_145.png,154.2768,115.1728,106.4128,0.1408,0.0,0.0,0,0.074937485
533,C111P72ThinF_IMG_20150930_113210_cell_34.png,156.7376,109.5008,107.4,0.136,1.0,1.0,0,0.01760284
534,C111P72ThinF_IMG_20150930_113210_cell_4.png,162.2608,120.3568,114.7968,0.1344,1.0,1.0,0,0.028436428
535,C111P72ThinF_IMG_20150930_113210_cell_41.png,164.4752,122.0912,115.9648,0.1312,1.0,2.0,0,0.02528066
536,C111P72ThinF_IMG_20150930_113210_cell_45.png,150.504,110.6432,109.5232,0.1328,0.0,0.0,0,0.016686613
537,C111P72ThinF_IMG_20150930_113610_cell_128.png,153.432,123.3104,119.7152,0.1296,1.0,1.0,0,0.018149585
538,C111P72ThinF_IMG_20150930_113610_cell_169.png,154.7184,120.3648,117.4464,0.1344,1.5,2.0,0,0.013041666
539,C111P72ThinF_IMG_20150930_113610_cell_198.png,150.6336,114.3632,112.7232,0.1824,1.0,1.0,0,0.0058050714
540,C111P72ThinF_IMG_20150930_113610_cell_9.png,158.0032,126.0064,123.8528,0.1296,0.0,0.0,0,0.013021496
541,C111P72ThinF_IMG_20150930_113610_cell_99.png,154.3632,122.9824,121.0976,0.1408,1.0,1.0,0,0.004611093
542,C112P73ThinF_IMG_20150930_131254_cell_126.png,151.9024,103.0336,102.7504,0.1376,1.0,2.0,0,0.004236165
543,C112P73ThinF_IMG_20150930_131254_cell_155.png,161.432,111.5136,110.6688,0.1296,0.0,0.0,0,0.009817556
544,C112P73ThinF_IMG_20150930_131254_cell_167.png,149.8384,102.3696,102.6128,0.136,0.0,0.0,0,0.0031772102
545,C112P73ThinF_IMG_20150930_131254_cell_30.png,155.392,106.4704,106.648,0.1232,1.3333333333333333,2.0,0,0.12182318
546,C112P73ThinF_IMG_20150930_131254_cell_37.png,159.7488,115.4976,113.7152,0.1328,1.0,1.0,0,0.025036337
547,C112P73ThinF_IMG_20150930_131254_cell_4.png,158.4928,118.3232,115.8144,0.1392,1.0,1.0,0,0.010344416
548,C112P73ThinF_IMG_20150930_131254_cell_46.png,161.6528,119.2608,118.3808,0.1248,1.0,1.0,0,0.0018763222
549,C112P73ThinF_IMG_20150930_131254_cell_93.png,154.7184,109.1552,107.912,0.144,0.0,0.0,0,0.0089782765
550,C112P73ThinF_IMG_20150930_131401_cell_14.png,152.6288,107.7136,105.1664,0.144,1.3333333333333333,2.0,0,0.12670508
551,C112P73ThinF_IMG_20150930_131401_cell_152.png,163.224,114.5072,115.6064,0.128,0.0,0.0,0,0.014218443
552,C112P73ThinF_IMG_20150930_131401_cell_160.png,154.6448,111.3104,108.4064,0.1232,1.5,2.0,0,0.010974317
553,C112P73ThinF_IMG_20150930_131401_cell_162.png,161.7744,118.9568,117.0528,0.1296,0.0,0.0,0,0.051929448
554,C112P73ThinF_IMG_20150930_131401_cell_62.png,110.152,76.9744,78.0992,0.1504,1.5,2.0,0,6.437863e-05
555,C112P73ThinF_IMG_20150930_131401_cell_95.png,130.352,93.592,90.5904,0.1328,1.3333333333333333,2.0,0,0.010494329
556,C112P73ThinF_IMG_20150930_131516_cell_108.png,141.6928,95.3744,96.4272,0.1376,0.5,1.0,0,0.060996633
557,C112P73ThinF_IMG_20150930_131516_cell_109.png,148.856,102.3232,102.6544,0.1408,1.3333333333333333,2.0,0,0.01936426
558,C112P73ThinF_IMG_20150930_131516_cell_112.png,162.6464,117.9648,114.8992,0.1312,1.0,1.0,0,0.02329802
559,C112P73ThinF_IMG_20150930_131516_cell_119.png,163.2528,119.224,118.3968,0.12,0.0,0.0,0,0.0068810103
560,C112P73ThinF_IMG_20150930_131516_cell_125.png,151.0976,110.0064,108.568,0.1408,1.0,1.0,0,0.011182618
561,C112P73ThinF_IMG_20150930_131516_cell_156.png,155.224,111.9248,110.0256,0.136,1.3333333333333333,2.0,0,0.009704177
562,C112P73ThinF_IMG_20150930_131516_cell_157.png,148.8352,108.3568,107.208,0.1312,1.5,2.0,0,0.18593891
563,C112P73ThinF_IMG_20150930_131516_cell_57.png,152.3968,105.9296,104.4144,0.1424,1.6,2.0,0,0.034259062
564,C112P73ThinF_IMG_20150930_131516_cell_76.png,155.2064,114.464,113.0352,0.1264,1.6666666666666667,2.0,0,0.096915215
565,C112P73ThinF_IMG_20150930_131516_cell_93.png,150.72,102.8272,103.12,0.1552,0.0,0.0,0,0.9322136
566,C112P73ThinF_IMG_20150930_131605_cell_117.png,159.6288,115.0112,111.2608,0.12,0.0,0.0,0,0.005531137
567,C112P73ThinF_IMG_20150930_131605_cell_13.png,159.696,110.496,109.9248,0.128,1.0,1.0,0,0.009265286
568,C112P73ThinF_IMG_20150930_131605_cell_142.png,153.5968,108.1552,107.6416,0.1408,0.0,0.0,0,0.0075605605
569,C112P73ThinF_IMG_20150930_131605_cell_143.png,159.3648,106.5408,107.5152,0.1296,1.0,1.0,0,0.0018718295
570,C112P73ThinF_IMG_20150930_131605_cell_165.png,156.0176,112.7872,111.2448,0.12,1.0,1.0,0,0.012736144
571,C112P73ThinF_IMG_20150930_131605_cell_98.png,163.0528,110.1072,110.2304,0.136,1.0,1.0,0,0.006407879
572,C112P73ThinF_IMG_20150930_131659_cell_125.png,155.5984,106.0992,104.7328,0.1744,1.0,1.0,0,0.08075081
573,C112P73ThinF_IMG_20150930_131659_cell_137.png,153.672,106.9008,105.5152,0.1312,1.0,1.0,0,0.0070637353
574,C112P73ThinF_IMG_20150930_131659_cell_143.png,159.208,116.992,114.9696,0.1264,1.3333333333333333,2.0,0,0.0061224247
575,C112P73ThinF_IMG_20150930_131659_cell_44.png,167.2592,124.0064,122.1392,0.1072,0.0,0.0,0,0.010860162
576,C112P73ThinF_IMG_20150930_131659_cell_54.png,155.6704,109.312,106.5328,0.144,1.3333333333333333,2.0,0,0.006867699
577,C112P73ThinF_IMG_20150930_131659_cell_64.png,153.0592,107.4368,104.6992,0.136,1.5,2.0,0,0.06990663
578,C112P73ThinF_IMG_20150930_131659_cell_69.png,154.504,113.0608,108.1728,0.1376,1.0,1.0,0,0.016100751
579,C112P73ThinF_IMG_20150930_131753_cell_104.png,155.4512,107.3696,105.9552,0.1376,1.0,2.0,0,0.029421886
580,C112P73ThinF_IMG_20150930_131753_cell_22.png,155.3056,107.0064,106.5984,0.168,1.6666666666666667,2.0,0,0.07533007
581,C112P73ThinF_IMG_20150930_131753_cell_60.png,158.2448,107.2432,108.1344,0.1472,1.5,2.0,0,0.0059003164
582,C112P73ThinF_IMG_20150930_131753_cell_80.png,156.0208,113.8592,112.8896,0.1392,1.0,1.0,0,0.00792799
583,C112P73ThinF_IMG_20150930_131900_cell_111.png,162.28,115.5456,115.1888,0.128,0.0,0.0,0,0.0051805754
584,C112P73ThinF_IMG_20150930_131900_cell_55.png,162.216,110.0656,109.824,0.168,1.0,1.0,0,0.027551765
585,C112P73ThinF_IMG_20150930_131900_cell_62.png,132.6576,88.504,89.432,0.1328,1.0,2.0,0,0.006832783
586,C112P73ThinF_IMG_20150930_131900_cell_95.png,159.6816,108.9904,108.2592,0.1664,1.6666666666666667,2.0,0,0.347352
587,C113P74ThinF_IMG_20150930_134355_cell_117.png,147.3264,105.5504,103.456,0.1488,1.0,1.0,0,0.11262864
588,C113P74ThinF_IMG_20150930_134355_cell_129.png,144.36,102.7472,104.6032,0.1376,1.3333333333333333,2.0,0,0.00023147534
589,C113P74ThinF_IMG_20150930_134355_cell_16.png,146.4304,109.256,105.32,0.1408,1.0,1.0,0,0.015690057
590,C113P74ThinF_IMG_20150930_134355_cell_42.png,139.3472,103.3856,102.1264,0.1424,0.0,0.0,0,0.0018467183
591,C113P74ThinF_IMG_20150930_134355_cell_5.png,158.8832,115.632,114.3616,0.1424,1.0,2.0,0,0.002110519
592,C113P74ThinF_IMG_20150930_134355_cell_77.png,141.6608,102.288,104.9904,0.144,1.6,2.0,0,0.1668029
593,C113P74ThinF_IMG_20150930_134355_cell_89.png,138.704,99.9456,97.168,0.1456,1.3333333333333333,2.0,0,0.035336293
594,C113P74ThinF_IMG_20150930_134429_cell_114.png,130.4544,95.1536,96.0896,0.1456,0.5,1.0,0,0.02947894
595,C113P74ThinF_IMG_20150930_134429_cell_127.png,132.8976,96.1552,92.7152,0.128,0.3333333333333333,1.0,0,0.039109938
596,C113P74ThinF_IMG_20150930_134429_cell_16.png,148.7552,105.6048,103.5696,0.1296,0.0,0.0,0,0.013186616
597,C113P74ThinF_IMG_20150930_134429_cell_32.png,162.1984,123.6912,119.2768,0.128,1.0,1.0,0,0.0018155419
598,C113P74ThinF_IMG_20150930_134614_cell_107.png,152.8704,110.3408,108.0224,0.144,0.0,0.0,0,0.08423806
599,C113P74ThinF_IMG_20150930_134614_cell_157.png,118.1216,86.0912,84.104,0.1504,1.0,2.0,0,7.163353e-05
600,C113P74ThinF_IMG_20150930_134614_cell_61.png,146.7392,106.2576,104.2864,0.1328,1.0,1.0,0,0.067567565
601,C113P74ThinF_IMG_20150930_134614_cell_8.png,149.0048,105.4256,106.9952,0.144,1.0,1.0,0,0.0012713621
602,C113P74ThinF_IMG_20150930_134751_cell_105.png,155.9216,114.84,112.3584,0.128,1.0,1.0,0,0.0077272486
603,C113P74ThinF_IMG_20150930_134751_cell_132.png,152.5184,108.3872,105.4032,0.1344,1.0,2.0,0,0.0066907145
604,C113P74ThinF_IMG_20150930_134751_cell_149.png,155.0608,113.1376,111.9744,0.1264,1.0,2.0,0,0.019191273
605,C113P74ThinF_IMG_20150930_134751_cell_164.png,141.6368,101.544,99.8208,0.144,0.0,0.0,0,0.014605173
606,C113P74ThinF_IMG_20150930_134751_cell_51.png,148.984,101.8672,103.984,0.1392,1.0,1.0,0,0.006687087
607,C113P74ThinF_IMG_20150930_134751_cell_61.png,152.0752,107.0352,105.4496,0.1296,1.0,1.0,0,0.02065351
608,C113P74ThinF_IMG_20150930_134751_cell_87.png,125.2848,89.7664,89.6704,0.1392,0.0,0.0,0,0.00042872922
609,C113P74ThinF_IMG_20150930_134949_cell_108.png,147.4496,105.7872,105.552,0.1344,1.5,2.0,0,0.039195683
610,C113P74ThinF_IMG_20150930_134949_cell_129.png,131.7472,96.3088,95.1344,0.136,1.0,1.0,0,0.01108751
611,C113P74ThinF_IMG_20150930_134949_cell_135.png,151.8,108.7584,107.0256,0.136,0.0,0.0,0,0.018197699
612,C113P74ThinF_IMG_20150930_134949_cell_36.png,153.6096,113.16,115.6432,0.1392,0.0,0.0,0,0.012099781
613,C113P74ThinF_IMG_20150930_134949_cell_47.png,147.9696,108.5904,106.9232,0.1392,1.7142857142857142,2.0,0,0.019323008
614,C113P74ThinF_IMG_20150930_134949_cell_60.png,152.456,111.2656,105.696,0.1488,0.0,0.0,0,0.14913714
615,C113P74ThinF_IMG_20150930_134949_cell_77.png,138.1168,101.2704,99.3888,0.1456,1.0,2.0,0,0.004659679
616,C113P74ThinF_IMG_20150930_135904_cell_126.png,154.8304,115.248,116.8992,0.1424,1.0,1.0,0,0.034196544
617,C113P74ThinF_IMG_20150930_135904_cell_129.png,142.2096,103.176,103.9248,0.1344,0.0,0.0,0,0.010709246
618,C113P74ThinF_IMG_20150930_135904_cell_147.png,152.8752,110.8768,111.6528,0.136,1.0,2.0,0,0.025077881
619,C113P74ThinF_IMG_20150930_135904_cell_18.png,145.712,101.0016,105.16,0.1456,0.0,0.0,0,0.0055334745
620,C113P74ThinF_IMG_20150930_135904_cell_23.png,143.9296,106.2176,105.0368,0.1424,1.0,1.0,0,0.015776511
621,C113P74ThinF_IMG_20150930_135904_cell_46.png,165.656,125.8368,123.3584,0.1376,0.0,0.0,0,0.02198571
622,C113P74ThinF_IMG_20150930_135904_cell_60.png,148.8896,104.16,106.9216,0.1456,0.0,0.0,0,0.012235862
623,C113P74ThinF_IMG_20150930_135904_cell_94.png,149.9616,110.5696,109.712,0.1472,1.6666666666666667,2.0,0,0.013878056
624,C113P74ThinF_IMG_20150930_140646_cell_111.png,138.8864,103.9488,101.3056,0.1552,1.5,2.0,0,0.4561106
625,C113P74ThinF_IMG_20150930_140646_cell_161.png,75.5008,55.9408,56.1536,0.1424,1.3333333333333333,2.0,0,6.0458916e-08
626,C113P74ThinF_IMG_20150930_140646_cell_28.png,159.5184,119.1856,116.9056,0.1328,1.5,2.0,0,0.0038778821
627,C113P74ThinF_IMG_20150930_140646_cell_31.png,113.1696,84.424,83.2704,0.1488,1.3333333333333333,2.0,0,0.031517424
628,C113P74ThinF_IMG_20150930_140646_cell_5.png,159.8304,116.9744,112.6848,0.144,1.0,1.0,0,0.0140915895
629,C113P74ThinF_IMG_20150930_140646_cell_96.png,124.4256,91.5264,89.872,0.144,0.0,0.0,0,0.00043835488
630,C114P75ThinF_IMG_20150930_150013_cell_107.png,140.6096,107.6064,108.368,0.2112,1.0,1.0,0,0.022871695
631,C114P75ThinF_IMG_20150930_150013_cell_130.png,154.5184,115.9936,120.9408,0.144,1.0,1.0,0,0.0062118038
632,C114P75ThinF_IMG_20150930_150013_cell_183.png,144.2,101.9456,108.3248,0.1456,1.0,1.0,0,0.023172885
633,C114P75ThinF_IMG_20150930_150013_cell_192.png,136.176,102.8192,107.2176,0.1456,2.0,2.0,0,0.1328808
634,C114P75ThinF_IMG_20150930_150013_cell_68.png,147.3472,106.8624,110.0096,0.1392,0.0,0.0,0,0.036605492
635,C114P75ThinF_IMG_20150930_150057_cell_103.png,144.0032,102.7984,108.1968,0.1376,2.0,2.0,0,0.003474565
636,C114P75ThinF_IMG_20150930_150057_cell_125.png,128.8368,100.7168,102.504,0.1424,0.0,0.0,0,0.01048404
637,C114P75ThinF_IMG_20150930_150057_cell_135.png,148.1936,112.1472,113.3216,0.168,1.0,1.0,0,0.0065815086
638,C114P75ThinF_IMG_20150930_150057_cell_48.png,140.0016,105.3072,106.1488,0.1408,0.0,0.0,0,0.12063685
