ImageFileName,target,CNN_predictions
C118P79ThinF_IMG_20151002_105018_cell_140.png,1,0.98680687
C118P79ThinF_IMG_20151002_105018_cell_141.png,1,0.999982
C118P79ThinF_IMG_20151002_105018_cell_142.png,1,0.99441606
C118P79ThinF_IMG_20151002_105018_cell_143.png,1,0.9489943
C118P79ThinF_IMG_20151002_105018_cell_144.png,1,0.9999397
C118P79ThinF_IMG_20151002_105018_cell_146.png,1,0.9999998
C118P79ThinF_IMG_20151002_105018_cell_147.png,1,0.9865803
C118P79ThinF_IMG_20151002_105018_cell_149.png,1,0.9938056
C118P79ThinF_IMG_20151002_105018_cell_151.png,1,0.9999935
C118P79ThinF_IMG_20151002_105018_cell_155.png,1,0.9857546
C118P79ThinF_IMG_20151002_105018_cell_157.png,1,0.99900484
C118P79ThinF_IMG_20151002_105018_cell_159.png,1,0.99996835
C118P79ThinF_IMG_20151002_105018_cell_161.png,1,0.9987548
C118P79ThinF_IMG_20151002_105018_cell_162.png,1,0.9946369
C118P79ThinF_IMG_20151002_105018_cell_163.png,1,0.9986083
C118P79ThinF_IMG_20151002_105125_cell_138.png,1,0.9842044
C118P79ThinF_IMG_20151002_105125_cell_139.png,1,0.9999999
C118P79ThinF_IMG_20151002_105125_cell_141.png,1,0.9901214
C118P79ThinF_IMG_20151002_105125_cell_142.png,1,0.2799497
C118P79ThinF_IMG_20151002_105125_cell_143.png,1,0.9999999
C118P79ThinF_IMG_20151002_105125_cell_144.png,1,0.999992
C118P79ThinF_IMG_20151002_105125_cell_146.png,1,0.9999982
C118P79ThinF_IMG_20151002_105125_cell_147.png,1,0.999935
C118P79ThinF_IMG_20151002_105125_cell_150.png,1,0.9861271
C118P79ThinF_IMG_20151002_105125_cell_151.png,1,0.99499714
C118P79ThinF_IMG_20151002_105125_cell_153.png,1,0.8721608
C118P79ThinF_IMG_20151002_105125_cell_155.png,1,0.99626076
C118P79ThinF_IMG_20151002_105125_cell_156.png,1,0.9992391
C118P79ThinF_IMG_20151002_105125_cell_157.png,1,0.99866366
C118P79ThinF_IMG_20151002_105125_cell_158.png,1,0.9567185
C118P79ThinF_IMG_20151002_105125_cell_159.png,1,0.9999694
C118P79ThinF_IMG_20151002_105125_cell_160.png,1,0.9999682
C118P79ThinF_IMG_20151002_105125_cell_161.png,1,0.9730603
C118P79ThinF_IMG_20151002_105125_cell_162.png,1,0.99996173
C118P79ThinF_IMG_20151002_105125_cell_163.png,1,1.0
C118P79ThinF_IMG_20151002_105346_cell_149.png,1,0.99930257
C118P79ThinF_IMG_20151002_105346_cell_151.png,1,0.9860181
C118P79ThinF_IMG_20151002_105346_cell_152.png,1,0.9995891
C118P79ThinF_IMG_20151002_105346_cell_156.png,1,0.9999998
C118P79ThinF_IMG_20151002_105346_cell_157.png,1,0.99999964
C118P79ThinF_IMG_20151002_105346_cell_158.png,1,0.99617875
C118P79ThinF_IMG_20151002_105346_cell_160.png,1,0.9999494
C118P79ThinF_IMG_20151002_105346_cell_161.png,1,0.9995156
C118P79ThinF_IMG_20151002_105346_cell_162.png,1,0.9996731
C118P79ThinF_IMG_20151002_105346_cell_163.png,1,0.997793
C118P79ThinF_IMG_20151002_105346_cell_164.png,1,0.9898183
C118P79ThinF_IMG_20151002_105346_cell_165.png,1,0.99993306
C118P79ThinF_IMG_20151002_105346_cell_166.png,1,0.99371487
C118P79ThinF_IMG_20151002_105735_cell_137.png,1,0.9998902
C118P79ThinF_IMG_20151002_105735_cell_138.png,1,0.9994563
C118P79ThinF_IMG_20151002_105735_cell_140.png,1,0.99999994
C118P79ThinF_IMG_20151002_105735_cell_141.png,1,0.99999875
C118P79ThinF_IMG_20151002_105735_cell_142.png,1,0.9994566
C118P79ThinF_IMG_20151002_105735_cell_143.png,1,0.99631405
C118P79ThinF_IMG_20151002_105735_cell_144.png,1,1.0
C118P79ThinF_IMG_20151002_105735_cell_145.png,1,0.99996513
C118P79ThinF_IMG_20151002_105735_cell_148.png,1,0.9995638
C118P79ThinF_IMG_20151002_105735_cell_149.png,1,0.9999982
C118P79ThinF_IMG_20151002_105735_cell_152.png,1,0.99983567
C118P79ThinF_IMG_20151002_105735_cell_153.png,1,0.9997151
C118P79ThinF_IMG_20151002_105735_cell_155.png,1,0.9994054
C118P79ThinF_IMG_20151002_105735_cell_157.png,1,1.0
C118P79ThinF_IMG_20151002_105827_cell_131.png,1,0.999978
C118P79ThinF_IMG_20151002_105827_cell_133.png,1,0.9999606
C118P79ThinF_IMG_20151002_105827_cell_135.png,1,0.9976636
C118P79ThinF_IMG_20151002_105827_cell_136.png,1,0.98303807
C118P79ThinF_IMG_20151002_105827_cell_137.png,1,0.9996744
C118P79ThinF_IMG_20151002_105827_cell_138.png,1,0.9993417
C118P79ThinF_IMG_20151002_105827_cell_140.png,1,0.939804
C118P79ThinF_IMG_20151002_105827_cell_142.png,1,0.9997506
C118P79ThinF_IMG_20151002_105827_cell_144.png,1,0.9999999
C118P79ThinF_IMG_20151002_105827_cell_145.png,1,0.99458194
C118P79ThinF_IMG_20151002_105827_cell_146.png,1,0.99995655
C118P79ThinF_IMG_20151002_105827_cell_149.png,1,0.9998448
C118P79ThinF_IMG_20151002_105827_cell_150.png,1,0.9990974
C118P79ThinF_IMG_20151002_105827_cell_152.png,1,0.99996006
C118P79ThinF_IMG_20151002_105827_cell_154.png,1,0.99724025
C118P79ThinF_IMG_20151002_105827_cell_155.png,1,1.0
C118P79ThinF_IMG_20151002_105827_cell_156.png,1,0.99999994
C118P79ThinF_IMG_20151002_105827_cell_157.png,1,0.9999618
C118P79ThinF_IMG_20151002_105827_cell_158.png,1,0.99955666
C118P79ThinF_IMG_20151002_105827_cell_159.png,1,0.99904716
C118P79ThinF_IMG_20151002_110002_cell_1.png,1,1.0
C118P79ThinF_IMG_20151002_110002_cell_10.png,1,0.9941537
C118P79ThinF_IMG_20151002_110002_cell_11.png,1,0.9947873
C118P79ThinF_IMG_20151002_110002_cell_12.png,1,0.99691755
C118P79ThinF_IMG_20151002_110002_cell_15.png,1,0.9998598
C118P79ThinF_IMG_20151002_110002_cell_16.png,1,0.9972137
C118P79ThinF_IMG_20151002_110002_cell_18.png,1,0.9996873
C118P79ThinF_IMG_20151002_110002_cell_2.png,1,0.99997103
C118P79ThinF_IMG_20151002_110002_cell_21.png,1,0.9999995
C118P79ThinF_IMG_20151002_110002_cell_23.png,1,0.99999964
C118P79ThinF_IMG_20151002_110002_cell_24.png,1,0.99935305
C118P79ThinF_IMG_20151002_110002_cell_26.png,1,0.99996793
C118P79ThinF_IMG_20151002_110002_cell_3.png,1,0.9999367
C118P79ThinF_IMG_20151002_110002_cell_4.png,1,0.9397441
C118P79ThinF_IMG_20151002_110002_cell_6.png,1,0.9997206
C118P79ThinF_IMG_20151002_110002_cell_7.png,1,0.9998978
C118P79ThinF_IMG_20151002_110002_cell_8.png,1,0.9985735
C118P79ThinF_IMG_20151002_110212_cell_10.png,1,0.9999515
C118P79ThinF_IMG_20151002_110212_cell_12.png,1,0.99967587
C118P79ThinF_IMG_20151002_110212_cell_13.png,1,0.99996454
C118P79ThinF_IMG_20151002_110212_cell_15.png,1,0.99284
C118P79ThinF_IMG_20151002_110212_cell_16.png,1,0.9997097
C118P79ThinF_IMG_20151002_110212_cell_17.png,1,0.99999577
C118P79ThinF_IMG_20151002_110212_cell_2.png,1,0.9997512
C118P79ThinF_IMG_20151002_110212_cell_4.png,1,0.99921733
C118P79ThinF_IMG_20151002_110212_cell_5.png,1,0.999997
C118P79ThinF_IMG_20151002_110212_cell_6.png,1,0.99996555
C118P79ThinF_IMG_20151002_110212_cell_7.png,1,0.99876744
C118P79ThinF_IMG_20151002_110212_cell_8.png,1,1.0
C118P79ThinF_IMG_20151002_110609_cell_11.png,1,0.9985749
C118P79ThinF_IMG_20151002_110609_cell_12.png,1,0.99842834
C118P79ThinF_IMG_20151002_110609_cell_13.png,1,1.0
C118P79ThinF_IMG_20151002_110609_cell_14.png,1,0.9997444
C118P79ThinF_IMG_20151002_110609_cell_15.png,1,0.9979768
C118P79ThinF_IMG_20151002_110609_cell_17.png,1,0.99923724
C118P79ThinF_IMG_20151002_110609_cell_19.png,1,0.9999959
C118P79ThinF_IMG_20151002_110609_cell_2.png,1,0.99986273
C118P79ThinF_IMG_20151002_110609_cell_20.png,1,0.99999744
C118P79ThinF_IMG_20151002_110609_cell_4.png,1,0.99997336
C118P79ThinF_IMG_20151002_110609_cell_5.png,1,1.0
C118P79ThinF_IMG_20151002_110609_cell_6.png,1,0.99989355
C118P79ThinF_IMG_20151002_110609_cell_7.png,1,0.9997913
C118P79ThinF_IMG_20151002_110609_cell_8.png,1,0.99481624
C118P79ThinF_IMG_20151002_110609_cell_9.png,1,0.99361855
C118P79ThinF_IMG_20151002_110725_cell_133.png,1,0.99423164
C118P79ThinF_IMG_20151002_110725_cell_135.png,1,0.9999503
C118P79ThinF_IMG_20151002_110725_cell_136.png,1,0.9999366
C118P79ThinF_IMG_20151002_110725_cell_138.png,1,0.9996712
C118P79ThinF_IMG_20151002_110725_cell_140.png,1,1.0
C118P79ThinF_IMG_20151002_110725_cell_141.png,1,1.0
C118P79ThinF_IMG_20151002_110725_cell_142.png,1,1.0
C118P79ThinF_IMG_20151002_110725_cell_143.png,1,0.99824345
C118P79ThinF_IMG_20151002_110725_cell_144.png,1,0.99998
C118P79ThinF_IMG_20151002_110725_cell_145.png,1,0.9996135
C118P79ThinF_IMG_20151002_110725_cell_146.png,1,0.9925854
C118P79ThinF_IMG_20151002_110725_cell_149.png,1,0.99999076
C118P79ThinF_IMG_20151002_110725_cell_150.png,1,0.9713685
C118P79ThinF_IMG_20151002_110725_cell_151.png,1,0.9999999
C118P79ThinF_IMG_20151002_110834_cell_135.png,1,0.9995958
C118P79ThinF_IMG_20151002_110834_cell_136.png,1,1.0
C118P79ThinF_IMG_20151002_110834_cell_137.png,1,0.91752195
C118P79ThinF_IMG_20151002_110834_cell_138.png,1,0.99997884
C118P79ThinF_IMG_20151002_110834_cell_139.png,1,0.9999529
C118P79ThinF_IMG_20151002_110834_cell_140.png,1,0.996139
C118P79ThinF_IMG_20151002_110834_cell_142.png,1,0.99152136
C118P79ThinF_IMG_20151002_110834_cell_143.png,1,0.9999973
C118P79ThinF_IMG_20151002_110834_cell_144.png,1,0.99999166
C118P79ThinF_IMG_20151002_110834_cell_146.png,1,0.9992665
C118P79ThinF_IMG_20151002_110834_cell_148.png,1,0.9999995
C118P79ThinF_IMG_20151002_110834_cell_149.png,1,0.9700917
C118P79ThinF_IMG_20151002_110834_cell_151.png,1,0.9998029
C118P79ThinF_IMG_20151002_110834_cell_152.png,1,1.0
C118P79ThinF_IMG_20151002_110834_cell_153.png,1,0.99885714
C118P79ThinF_IMG_20151002_110834_cell_154.png,1,0.9999608
C118P79ThinF_IMG_20151002_110834_cell_155.png,1,0.9730338
C118P79ThinF_IMG_20151002_110834_cell_156.png,1,0.9913502
C118P79ThinF_IMG_20151002_110834_cell_157.png,1,0.9998942
C118P79ThinF_IMG_20151002_110834_cell_158.png,1,0.9970997
C118P79ThinF_IMG_20151002_110834_cell_159.png,1,0.9999851
C118P79ThinF_IMG_20151002_110834_cell_160.png,1,0.99998474
C118P79ThinF_IMG_20151002_110942_cell_10.png,1,0.79730064
C118P79ThinF_IMG_20151002_110942_cell_12.png,1,0.999263
C118P79ThinF_IMG_20151002_110942_cell_13.png,1,0.9973445
C118P79ThinF_IMG_20151002_110942_cell_14.png,1,0.99807876
C118P79ThinF_IMG_20151002_110942_cell_16.png,1,0.9994511
C118P79ThinF_IMG_20151002_110942_cell_17.png,1,0.9998206
C118P79ThinF_IMG_20151002_110942_cell_2.png,1,0.999993
C118P79ThinF_IMG_20151002_110942_cell_20.png,1,0.96461123
C118P79ThinF_IMG_20151002_110942_cell_3.png,1,0.99999833
C118P79ThinF_IMG_20151002_110942_cell_4.png,1,0.9999789
C118P79ThinF_IMG_20151002_110942_cell_5.png,1,0.9999967
C118P79ThinF_IMG_20151002_110942_cell_6.png,1,0.9999734
C118P79ThinF_IMG_20151002_110942_cell_7.png,1,0.999948
C118P79ThinF_IMG_20151002_110942_cell_9.png,1,0.99997866
C119P80ThinF_IMG_20151002_122720_cell_158.png,1,0.9937459
C119P80ThinF_IMG_20151002_122720_cell_159.png,1,0.99882805
C119P80ThinF_IMG_20151002_122720_cell_160.png,1,1.0
C119P80ThinF_IMG_20151002_122720_cell_161.png,1,0.3790327
C119P80ThinF_IMG_20151002_122720_cell_163.png,1,0.9995789
C119P80ThinF_IMG_20151002_122720_cell_164.png,1,0.9997708
C119P80ThinF_IMG_20151002_122720_cell_165.png,1,0.9999517
C119P80ThinF_IMG_20151002_122720_cell_166.png,1,0.99996424
C119P80ThinF_IMG_20151002_122720_cell_168.png,1,0.99994534
C119P80ThinF_IMG_20151002_123043_cell_155.png,1,0.9999999
C119P80ThinF_IMG_20151002_123043_cell_156.png,1,0.99969083
C119P80ThinF_IMG_20151002_123043_cell_157.png,1,1.0
C119P80ThinF_IMG_20151002_123043_cell_158.png,1,0.9998419
C119P80ThinF_IMG_20151002_123043_cell_159.png,1,0.9999814
C119P80ThinF_IMG_20151002_123043_cell_160.png,1,0.99995977
C119P80ThinF_IMG_20151002_123043_cell_161.png,1,0.99389136
C119P80ThinF_IMG_20151002_123043_cell_162.png,1,0.9999792
C119P80ThinF_IMG_20151002_123043_cell_163.png,1,0.96593803
C119P80ThinF_IMG_20151002_123043_cell_164.png,1,0.999996
C119P80ThinF_IMG_20151002_123043_cell_165.png,1,1.0
C119P80ThinF_IMG_20151002_123043_cell_166.png,1,0.9997851
C119P80ThinF_IMG_20151002_123043_cell_167.png,1,0.9999862
C119P80ThinF_IMG_20151002_123043_cell_168.png,1,0.9795089
C119P80ThinF_IMG_20151002_123043_cell_169.png,1,0.99498475
C119P80ThinF_IMG_20151002_123608_cell_140.png,1,1.0
C119P80ThinF_IMG_20151002_123608_cell_142.png,1,0.4006394
C119P80ThinF_IMG_20151002_123608_cell_143.png,1,0.9998603
C119P80ThinF_IMG_20151002_123608_cell_144.png,1,0.99999815
C119P80ThinF_IMG_20151002_123608_cell_145.png,1,0.9999977
C119P80ThinF_IMG_20151002_123608_cell_146.png,1,0.90294665
C119P80ThinF_IMG_20151002_123608_cell_149.png,1,0.99999994
C119P80ThinF_IMG_20151002_123608_cell_151.png,1,1.0
C119P80ThinF_IMG_20151002_123608_cell_152.png,1,0.99999887
C119P80ThinF_IMG_20151002_123608_cell_153.png,1,0.11240722
C119P80ThinF_IMG_20151002_123608_cell_154.png,1,0.9521036
C119P80ThinF_IMG_20151002_123911_cell_127.png,1,0.99167794
C119P80ThinF_IMG_20151002_123911_cell_129.png,1,0.9999956
C119P80ThinF_IMG_20151002_123911_cell_130.png,1,0.8287104
C119P80ThinF_IMG_20151002_123911_cell_131.png,1,0.9997717
C119P80ThinF_IMG_20151002_123911_cell_132.png,1,0.9192315
C119P80ThinF_IMG_20151002_123911_cell_133.png,1,1.0
C119P80ThinF_IMG_20151002_123911_cell_134.png,1,1.0
C119P80ThinF_IMG_20151002_123911_cell_135.png,1,0.9994411
C119P80ThinF_IMG_20151002_123911_cell_136.png,1,0.99973786
C119P80ThinF_IMG_20151002_123911_cell_137.png,1,0.9999998
C119P80ThinF_IMG_20151002_123911_cell_138.png,1,1.0
C119P80ThinF_IMG_20151002_123911_cell_140.png,1,0.6787692
C119P80ThinF_IMG_20151002_123911_cell_142.png,1,0.9999997
C119P80ThinF_IMG_20151002_123911_cell_143.png,1,0.99918777
C119P80ThinF_IMG_20151002_124304_cell_162.png,1,0.998972
C119P80ThinF_IMG_20151002_124304_cell_165.png,1,0.99999964
C119P80ThinF_IMG_20151002_124304_cell_167.png,1,0.99971974
C119P80ThinF_IMG_20151002_124304_cell_168.png,1,0.99993134
C119P80ThinF_IMG_20151002_124304_cell_169.png,1,0.99955887
C119P80ThinF_IMG_20151002_124304_cell_173.png,1,1.0
C119P80ThinF_IMG_20151002_124345_cell_143.png,1,1.0
C119P80ThinF_IMG_20151002_124345_cell_145.png,1,0.99458486
C119P80ThinF_IMG_20151002_124345_cell_146.png,1,0.9999993
C119P80ThinF_IMG_20151002_124345_cell_147.png,1,0.81155026
C119P80ThinF_IMG_20151002_124345_cell_148.png,1,0.99994916
C119P80ThinF_IMG_20151002_124345_cell_150.png,1,0.99814135
C119P80ThinF_IMG_20151002_124345_cell_151.png,1,0.99999887
C119P80ThinF_IMG_20151002_124345_cell_152.png,1,0.99968874
C119P80ThinF_IMG_20151002_124345_cell_153.png,1,0.99798197
C119P80ThinF_IMG_20151002_124345_cell_154.png,1,0.99943703
C119P80ThinF_IMG_20151002_124345_cell_157.png,1,0.9999394
C119P80ThinF_IMG_20151002_124345_cell_159.png,1,1.0
C119P80ThinF_IMG_20151002_124345_cell_162.png,1,0.998045
C119P80ThinF_IMG_20151002_124345_cell_163.png,1,0.99998635
C119P80ThinF_IMG_20151002_124345_cell_164.png,1,0.99998814
C119P80ThinF_IMG_20151002_124345_cell_165.png,1,0.99999446
C119P80ThinF_IMG_20151002_124345_cell_166.png,1,0.9999977
C119P80ThinF_IMG_20151002_124425_cell_132.png,1,0.60531443
C119P80ThinF_IMG_20151002_124425_cell_133.png,1,0.9999989
C119P80ThinF_IMG_20151002_124425_cell_134.png,1,0.6784869
C119P80ThinF_IMG_20151002_124425_cell_135.png,1,0.99999857
C119P80ThinF_IMG_20151002_124425_cell_136.png,1,0.8703757
C119P80ThinF_IMG_20151002_124425_cell_137.png,1,0.9999282
C119P80ThinF_IMG_20151002_124425_cell_138.png,1,0.9999982
C119P80ThinF_IMG_20151002_124425_cell_139.png,1,0.9999932
C119P80ThinF_IMG_20151002_124425_cell_140.png,1,0.9988825
C119P80ThinF_IMG_20151002_124425_cell_141.png,1,0.9999947
C119P80ThinF_IMG_20151002_124425_cell_143.png,1,0.99999756
C120P81ThinF_IMG_20151002_125443_cell_132.png,1,0.99955153
C120P81ThinF_IMG_20151002_125443_cell_134.png,1,0.9798054
C120P81ThinF_IMG_20151002_125443_cell_135.png,1,0.9997773
C120P81ThinF_IMG_20151002_125443_cell_137.png,1,0.97123414
C120P81ThinF_IMG_20151002_125443_cell_138.png,1,0.9999994
C120P81ThinF_IMG_20151002_125443_cell_139.png,1,0.9980538
C120P81ThinF_IMG_20151002_125443_cell_140.png,1,0.9646071
C120P81ThinF_IMG_20151002_125443_cell_141.png,1,0.9999782
C120P81ThinF_IMG_20151002_125443_cell_142.png,1,0.99982667
C120P81ThinF_IMG_20151002_125443_cell_143.png,1,1.0
C120P81ThinF_IMG_20151002_125443_cell_144.png,1,0.99989474
C120P81ThinF_IMG_20151002_125443_cell_145.png,1,0.9999445
C120P81ThinF_IMG_20151002_125443_cell_148.png,1,0.9995438
C120P81ThinF_IMG_20151002_130150_cell_197.png,1,0.9735487
C120P81ThinF_IMG_20151002_130150_cell_198.png,1,0.99696
C120P81ThinF_IMG_20151002_130150_cell_199.png,1,1.0
C120P81ThinF_IMG_20151002_130150_cell_200.png,1,0.99994904
C120P81ThinF_IMG_20151002_130150_cell_201.png,1,0.99681437
C120P81ThinF_IMG_20151002_130150_cell_203.png,1,0.99999994
C120P81ThinF_IMG_20151002_130150_cell_204.png,1,0.99110484
C120P81ThinF_IMG_20151002_130150_cell_206.png,1,0.9979841
C120P81ThinF_IMG_20151002_130150_cell_207.png,1,0.9999869
C120P81ThinF_IMG_20151002_130150_cell_209.png,1,0.9999998
C120P81ThinF_IMG_20151002_130150_cell_210.png,1,0.9819325
C120P81ThinF_IMG_20151002_130407_cell_180.png,1,0.9999999
C120P81ThinF_IMG_20151002_130407_cell_181.png,1,0.99988335
C120P81ThinF_IMG_20151002_130407_cell_182.png,1,0.9999998
C120P81ThinF_IMG_20151002_130407_cell_184.png,1,0.9999953
C120P81ThinF_IMG_20151002_130407_cell_185.png,1,0.9976067
C120P81ThinF_IMG_20151002_130407_cell_186.png,1,0.99999857
C120P81ThinF_IMG_20151002_130407_cell_190.png,1,1.0
C120P81ThinF_IMG_20151002_130407_cell_191.png,1,0.9999558
C120P81ThinF_IMG_20151002_130407_cell_193.png,1,0.99998295
C120P81ThinF_IMG_20151002_130407_cell_194.png,1,0.9981101
C120P81ThinF_IMG_20151002_130407_cell_196.png,1,0.99927187
C120P81ThinF_IMG_20151002_130715_cell_185.png,1,0.99862725
C120P81ThinF_IMG_20151002_130715_cell_186.png,1,0.99954665
C120P81ThinF_IMG_20151002_130715_cell_187.png,1,0.9994183
C120P81ThinF_IMG_20151002_130715_cell_188.png,1,0.68758136
C120P81ThinF_IMG_20151002_130715_cell_189.png,1,0.99993587
C120P81ThinF_IMG_20151002_130715_cell_190.png,1,0.9999672
C120P81ThinF_IMG_20151002_130715_cell_192.png,1,0.98011714
C120P81ThinF_IMG_20151002_130715_cell_193.png,1,0.9963622
C120P81ThinF_IMG_20151002_130918_cell_192.png,1,0.99943686
C120P81ThinF_IMG_20151002_130918_cell_193.png,1,0.9997264
C120P81ThinF_IMG_20151002_130918_cell_195.png,1,0.9998559
C120P81ThinF_IMG_20151002_130918_cell_196.png,1,0.9999913
C120P81ThinF_IMG_20151002_130918_cell_199.png,1,0.99999744
C120P81ThinF_IMG_20151002_130918_cell_200.png,1,0.9999459
C120P81ThinF_IMG_20151002_130918_cell_202.png,1,0.900886
C120P81ThinF_IMG_20151002_130918_cell_204.png,1,0.99905914
C120P81ThinF_IMG_20151002_130918_cell_205.png,1,0.99010134
C120P81ThinF_IMG_20151002_130918_cell_207.png,1,0.99999946
C120P81ThinF_IMG_20151002_130918_cell_209.png,1,0.99999225
C120P81ThinF_IMG_20151002_130918_cell_211.png,1,0.99999744
C120P81ThinF_IMG_20151002_130918_cell_212.png,1,0.99997175
C120P81ThinF_IMG_20151002_130918_cell_213.png,1,0.9995324
C120P81ThinF_IMG_20151002_130918_cell_214.png,1,0.99999994
C120P81ThinF_IMG_20151002_130918_cell_215.png,1,0.9986085
C120P81ThinF_IMG_20151002_131120_cell_184.png,1,0.9932906
C120P81ThinF_IMG_20151002_131120_cell_185.png,1,0.9073564
C120P81ThinF_IMG_20151002_131120_cell_186.png,1,0.9999998
C120P81ThinF_IMG_20151002_131120_cell_187.png,1,0.9995385
C120P81ThinF_IMG_20151002_131120_cell_188.png,1,0.9847653
C120P81ThinF_IMG_20151002_131120_cell_189.png,1,0.9243161
C120P81ThinF_IMG_20151002_131120_cell_190.png,1,0.99999225
C120P81ThinF_IMG_20151002_131120_cell_191.png,1,0.9655425
C121P82ThinF_IMG_20151002_133631_cell_83.png,1,0.9999881
C121P82ThinF_IMG_20151002_134659_cell_74.png,1,0.9999908
C121P82ThinF_IMG_20151002_134953_cell_71.png,1,1.0
C121P82ThinF_IMG_20151002_135054_cell_95.png,1,0.90700144
C121P82ThinF_IMG_20151002_135237_cell_106.png,1,0.96216166
C122P83ThinF_IMG_20151002_144855_cell_150.png,1,0.9952903
C122P83ThinF_IMG_20151002_145014_cell_171.png,1,0.89415467
C122P83ThinF_IMG_20151002_145330_cell_160.png,1,0.9782074
C122P83ThinF_IMG_20151002_145415_cell_169.png,1,0.9720252
C122P83ThinF_IMG_20151002_145751_cell_156.png,1,0.9695093
C123P84ThinF_IMG_20151002_150931_cell_198.png,1,0.37218067
C123P84ThinF_IMG_20151002_150931_cell_200.png,1,0.9942284
C123P84ThinF_IMG_20151002_150931_cell_201.png,1,0.8940185
C123P84ThinF_IMG_20151002_150931_cell_202.png,1,0.9999982
C123P84ThinF_IMG_20151002_150931_cell_205.png,1,0.9984663
C123P84ThinF_IMG_20151002_150931_cell_206.png,1,0.99933505
C123P84ThinF_IMG_20151002_150931_cell_207.png,1,0.9993086
C123P84ThinF_IMG_20151002_150931_cell_208.png,1,0.99977463
C123P84ThinF_IMG_20151002_151143_cell_186.png,1,0.990574
C123P84ThinF_IMG_20151002_151143_cell_187.png,1,0.8834386
C123P84ThinF_IMG_20151002_151143_cell_188.png,1,0.99606806
C123P84ThinF_IMG_20151002_151143_cell_189.png,1,0.9999836
C123P84ThinF_IMG_20151002_151143_cell_190.png,1,0.9998974
C123P84ThinF_IMG_20151002_151143_cell_193.png,1,0.9078875
C123P84ThinF_IMG_20151002_151432_cell_159.png,1,1.0
C123P84ThinF_IMG_20151002_151432_cell_160.png,1,0.99869245
C123P84ThinF_IMG_20151002_151432_cell_161.png,1,0.99925613
C123P84ThinF_IMG_20151002_151432_cell_163.png,1,0.996296
C123P84ThinF_IMG_20151002_151432_cell_165.png,1,0.97513646
C123P84ThinF_IMG_20151002_151432_cell_168.png,1,0.99850255
C123P84ThinF_IMG_20151002_151432_cell_172.png,1,0.8969111
C123P84ThinF_IMG_20151002_151432_cell_173.png,1,0.996982
C123P84ThinF_IMG_20151002_151851_cell_174.png,1,0.99852234
C123P84ThinF_IMG_20151002_151851_cell_175.png,1,0.9999349
C123P84ThinF_IMG_20151002_151851_cell_177.png,1,0.89327806
C123P84ThinF_IMG_20151002_151851_cell_178.png,1,0.99999386
C123P84ThinF_IMG_20151002_151851_cell_180.png,1,0.6284281
C123P84ThinF_IMG_20151002_151851_cell_182.png,1,0.9961223
C123P84ThinF_IMG_20151002_152144_cell_184.png,1,0.9932404
C123P84ThinF_IMG_20151002_152144_cell_185.png,1,0.9999992
C123P84ThinF_IMG_20151002_152144_cell_186.png,1,1.0
C123P84ThinF_IMG_20151002_152144_cell_187.png,1,0.992052
C123P84ThinF_IMG_20151002_152144_cell_189.png,1,0.9989179
C123P84ThinF_IMG_20151002_152144_cell_191.png,1,0.99652666
C123P84ThinF_IMG_20151002_152330_cell_195.png,1,0.99963474
C123P84ThinF_IMG_20151002_152330_cell_196.png,1,0.9926606
C123P84ThinF_IMG_20151002_152330_cell_197.png,1,0.99575007
C123P84ThinF_IMG_20151002_152330_cell_198.png,1,0.39175957
C123P84ThinF_IMG_20151002_152330_cell_199.png,1,0.9967764
C123P84ThinF_IMG_20151002_152330_cell_200.png,1,0.9999818
C123P84ThinF_IMG_20151002_152330_cell_201.png,1,0.9724768
C123P84ThinF_IMG_20151002_152330_cell_202.png,1,0.99241304
C124P85ThinF_IMG_20151002_153825_cell_189.png,1,0.9957907
C124P85ThinF_IMG_20151002_153825_cell_190.png,1,0.999399
C124P85ThinF_IMG_20151002_153825_cell_191.png,1,0.97866464
C124P85ThinF_IMG_20151002_153825_cell_192.png,1,0.9825484
C124P85ThinF_IMG_20151002_153825_cell_193.png,1,0.99815315
C124P85ThinF_IMG_20151002_153825_cell_194.png,1,0.9991169
C124P85ThinF_IMG_20151002_153825_cell_195.png,1,0.99971145
C124P85ThinF_IMG_20151002_154502_cell_157.png,1,0.9847652
C124P85ThinF_IMG_20151002_154808_cell_136.png,1,0.9972405
C124P85ThinF_IMG_20151002_154808_cell_137.png,1,0.9999384
C124P85ThinF_IMG_20151002_154808_cell_138.png,1,0.9875554
C124P85ThinF_IMG_20151002_154808_cell_139.png,1,0.993836
C124P85ThinF_IMG_20151002_154808_cell_141.png,1,0.95145845
C124P85ThinF_IMG_20151002_154808_cell_143.png,1,0.99173796
C124P85ThinF_IMG_20151002_154846_cell_147.png,1,0.83393013
C124P85ThinF_IMG_20151002_154846_cell_150.png,1,0.9998075
C124P85ThinF_IMG_20151002_154846_cell_151.png,1,0.99995935
C124P85ThinF_IMG_20151002_154846_cell_152.png,1,0.9769162
C124P85ThinF_IMG_20151002_154846_cell_154.png,1,0.98312294
C124P85ThinF_IMG_20151002_154846_cell_155.png,1,0.9997346
C124P85ThinF_IMG_20151002_154846_cell_156.png,1,0.9998088
C124P85ThinF_IMG_20151002_154846_cell_157.png,1,0.99994934
C124P85ThinF_IMG_20151002_155026_cell_172.png,1,0.9970277
